case_order,UID,area,TimeZone,job,children,age,income,gender,churn,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_gb_year,timely_response,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,active_listening,internet_service_Fiber Optic,contract_One year,contract_Two Year,payment_method_Credit Card (automatic),payment_method_Electronic Check,payment_method_Mailed Check
799,181dc4bcd21a52edb72aad0023e00317,Suburban,America/Los_Angeles,Public relations account executive,1,-0.970071930586431,-1.2592740170890875,Female,Yes,0.26850043828981723,0.3252089645289763,1.0175876473118841,0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.8309513818227932,2.271389194587447,-0.4943166485126956,3,3,3,3,4,3,4,5,False,False,False,False,True,False
800,da8b7503559c7bf08eb7775b887185a4,Rural,America/Chicago,Academic librarian,2,1.1557530826518232,-0.11093519268740151,Male,No,0.11990306574704282,-2.6492632720165386,-1.0058516991026796,0,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,-0.21392279192687597,-0.4699648625656152,-0.13889788621361226,3,3,5,4,2,4,3,3,False,True,False,False,True,False
801,66ce58aa0c5abb872230ad44387dbd42,Suburban,America/New_York,Geographical information systems officer,2,-1.5981565935886426,-0.6870231462008028,Male,Yes,0.13411573449633923,0.3252089645289763,-1.0058516991026796,1,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,-1.000790432495868,1.3972494349740805,-0.7239759485988108,5,4,6,4,3,5,3,5,False,False,False,False,False,False
802,a3c0956bda3071f2eb8a620af4f3d422,Urban,America/New_York,Tourist information centre manager,4,1.0591246729591752,-0.8056343917915901,Male,Yes,0.13188722681770843,1.9776935403875957,-1.0058516991026796,0,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,-1.13132071628816,1.1645699828077378,-0.8753039791679731,3,4,2,4,4,2,1,5,False,False,True,False,True,False
803,0a04fb56c2f531f01d14088bf9195baa,Suburban,America/Chicago,Optometrist,10,-1.4048997742033467,-0.43761561259787773,Female,Yes,1.707719926444172,0.986202794872424,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,-0.753389285847558,2.0955712970983704,-0.5417050491651433,4,4,4,5,1,5,5,5,True,False,False,True,False,False
804,5b00b95f2735470211e5eb4662cadba6,Urban,America/New_York,Biomedical engineer,0,0.9624962632665273,-0.3744080101237262,Male,No,-1.1835379341186658,0.3252089645289763,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,-0.8537120810019972,0.1712710669695142,-0.9882128239353187,4,4,4,3,5,4,3,4,True,False,True,False,False,False
805,04c7302207104692878857af8f8df2ac,Rural,America/New_York,Audiological scientist,2,0.4793542148032877,0.3708381919352706,Male,Yes,0.9276964539992152,-0.6662817809861953,-1.0058516991026796,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,-1.114983778675087,-0.1773010787530951,-1.1275393474102955,3,3,2,4,2,3,4,4,False,False,False,False,True,False
806,11d0d68e275130335520ce0e965a2d7f,Suburban,America/Los_Angeles,Biomedical scientist,3,0.6726110341885836,-1.0488235109923505,Female,No,-1.670064071842921,-0.3357848658144715,-1.0058516991026796,1,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,-0.7932156177134996,1.630221172264677,-0.738286043913019,2,1,3,4,4,2,3,2,True,True,False,True,False,False
807,e250cd83368d1704e8048c7998659356,Urban,America/New_York,Financial risk analyst,0,-0.4386156772768675,0.4301853062895495,Male,No,0.884269317279413,1.9776935403875957,0.005867974104602262,0,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,-1.0127131924472563,0.2291624545497164,-1.0768371500946068,5,5,4,3,1,5,5,4,True,False,False,False,False,True
808,707c7c1c9588b19f4b8232973648c958,Suburban,America/New_York,General practice doctor,3,-0.05210203850627586,-1.1664634285507722,Male,No,-2.964372785856509,0.3252089645289763,1.0175876473118841,1,No,No,No,Yes,No,No,No,No,No,No,No,No,-0.9895543159233099,-1.866975020280065,-0.9748044213714021,3,4,3,3,5,3,3,3,False,False,False,False,False,False
809,16394f7b80e447f07e558eb13ecc2033,Urban,America/New_York,Multimedia programmer,1,0.3827258051106398,-0.1417832801468319,Male,Yes,0.2842971948496269,-0.9967786961579193,-1.0058516991026796,0,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,-0.959231213867098,0.17095023100769066,-1.097727524996495,4,4,3,2,4,4,3,4,True,False,False,False,False,False
810,d76f97229cb0883b77fd5bb0036dde00,Rural,America/New_York,"Engineer, control and instrumentation",0,-0.5835582918158394,0.12491524002129152,Male,Yes,-0.5979401218869043,0.986202794872424,-1.0058516991026796,2,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,-1.0855135117054504,1.9211261918800002,-0.8246492559435994,3,3,4,3,5,3,3,2,False,True,False,False,True,False
811,2057ab0bb4e9bad229b4441195b3d34a,Rural,America/New_York,Arts administrator,1,-0.19704465304524774,-0.5096594985997589,Female,Yes,0.9999294521834112,-0.3357848658144715,3.0410269937264474,0,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,-0.9920405091881391,0.2290577293323015,-1.0727750667360596,2,2,3,2,5,2,3,3,True,False,False,True,False,False
812,62adeeaaf07108c5ffe30615a10af7c3,Rural,America/Los_Angeles,Insurance broker,1,-0.3903014724305436,-0.21267816913342852,Nonbinary,No,-2.0476305086307587,0.3252089645289763,0.005867974104602262,1,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,-0.20497112626366637,-1.051820732178266,-0.3267105964130809,3,3,4,5,2,5,4,4,False,False,False,False,True,False
813,05e87425280ed5cd6e199830524975ff,Urban,America/Chicago,Drilling engineer,1,-0.6801867015084874,2.069845893288147,Female,Yes,-1.1823277594349504,0.986202794872424,0.005867974104602262,0,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,-1.0868886519341447,0.8147127699409505,-1.0976007945705275,5,3,5,4,4,4,5,6,True,False,False,False,False,False
814,62530bd67031c1c385671b9a29a9fbdb,Suburban,America/New_York,Personal assistant,0,-0.05210203850627586,-1.1637693142528966,Male,Yes,-1.4356754825775466,0.986202794872424,0.005867974104602262,2,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,-0.5606108248015068,-1.2844669060845046,-0.5143495369324759,4,5,3,4,3,5,4,5,False,False,False,False,False,True
815,0ad44c8f19a6d4b3019436901a51f61b,Suburban,America/Phoenix,Advice worker,2,-0.5352440869695154,-0.3709893893745463,Male,No,-0.8574441047584992,0.6557058797007002,-1.0058516991026796,0,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,-1.1372474291056174,-1.8075779136911083,-1.2731566423394765,3,3,4,3,2,4,4,2,False,False,False,True,False,False
816,dcb98b612a5e8db2d77dd90c4a728f55,Urban,America/Puerto_Rico,Museum/gallery exhibitions officer,0,-1.1633287499717269,-0.6450900745735444,Female,No,1.468762099527896,0.6557058797007002,1.0175876473118841,0,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,-0.9484087968020869,1.0443500209116188,-0.9832398664552778,5,3,4,1,6,3,3,2,True,True,False,False,True,False
817,612995ecbeb10b6d6c62bbd6ad187230,Suburban,America/New_York,"Engineer, materials",1,-0.05210203850627586,-0.35713298185040687,Female,Yes,-2.1977747889372887,-1.657772526501367,-1.0058516991026796,1,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,-1.1171601955461261,1.6888810803918872,-0.8840233754202397,5,4,4,3,5,3,4,4,False,False,False,True,False,False
818,504b7954624d3b8764066e473a5c1cdd,Suburban,America/Chicago,"Development worker, community",2,1.300695697190795,-1.033262757895539,Female,No,0.04524836934634588,-1.657772526501367,-1.0058516991026796,0,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,-0.8515932458171287,0.11324398140357204,-0.7403283432173516,4,3,4,4,2,3,4,4,False,False,False,True,False,False
819,14733de1154c75b032f59d734b585484,Rural,America/New_York,"Designer, industrial/product",0,1.4456383117297669,-0.8498619111623334,Female,No,-1.109849651448906,0.3252089645289763,0.005867974104602262,0,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,-0.91757513206075,-0.004208947891261865,-1.0844962153544173,3,4,3,2,4,4,4,2,True,True,False,False,False,True
820,6dcaa99ddf6c651bb2421a8c97cd354a,Suburban,America/Chicago,Energy manager,2,0.9624962632665273,0.06775299313959532,Female,Yes,-0.8257317097809961,-0.6662817809861953,1.0175876473118841,0,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,-1.2480587296062458,1.3979016795569905,-1.1839698801983385,2,3,3,2,5,4,3,3,False,False,True,False,False,True
821,89e2943344a6709feb494f2bd9d65e68,Urban,America/Boise,"Radiographer, diagnostic",0,-0.9217577257401072,-0.3510571281890274,Female,Yes,-0.037075335801291714,-0.0052879506427475865,0.005867974104602262,0,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,-0.859905047019207,-0.5864506729914243,-1.015324207704174,3,3,4,2,4,3,2,4,True,False,False,False,False,True
822,3d3232d026125050daf70b9215cb86a5,Urban,America/Chicago,"Therapist, drama",4,1.397324106883443,-0.9690019081573766,Female,Yes,0.1335987932987032,0.6557058797007002,-1.0058516991026796,1,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,-0.39085426207980917,1.6299003363028535,-0.38475537021766715,4,4,3,4,1,5,4,4,True,False,False,False,False,True
823,4cdd4473d589600e7d0dc874c88748b1,Rural,America/New_York,Medical technical officer,9,-1.4532139790496708,-0.9835445222323109,Male,Yes,-1.0052353272708867,-0.0052879506427475865,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,-0.7620115306839221,-0.0032073165089594327,-0.6219960995947456,4,3,4,2,5,2,2,4,False,False,False,False,False,True
824,8a5a1793b7ade3b8dc7709767518bdf7,Suburban,America/Detroit,Pathologist,3,0.5276684196496116,0.2657283705314932,Female,No,0.830629598664377,1.316699710044148,-1.0058516991026796,2,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,-1.2630731595698979,0.9318993101403873,-1.0514494968070094,3,3,3,5,4,2,2,2,False,False,True,True,False,False
825,08dc782e50a4d7765d7327d357f6c4ef,Suburban,America/New_York,Surgeon,2,-0.2936730627378957,0.09338910247136006,Female,Yes,1.6176378847342812,0.6557058797007002,1.0175876473118841,0,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,-1.0905018254771492,-0.4110126693141517,-0.9131326604337536,3,3,3,5,2,3,2,3,False,False,False,True,False,False
826,74b4887531997d6a2ca41fbf86baa528,Suburban,America/Chicago,Recruitment consultant,3,-0.7768151112011352,-0.16253686142105428,Female,Yes,-0.7912784128322513,-1.657772526501367,-1.0058516991026796,2,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,-1.0602154298549211,-0.4110126693141517,-0.8540123198598378,4,4,3,3,4,3,5,2,False,False,False,True,False,False
827,842213f78b98435732230a4f31afeb36,Urban,America/New_York,Audiological scientist,0,1.4939525165760907,1.6941997598337124,Male,Yes,-0.085737086261979,0.986202794872424,-1.0058516991026796,1,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,-1.160852729722766,0.8117250156117017,-1.2013412583830012,4,5,4,2,2,4,6,2,True,False,True,False,True,False
828,a94822b9194b96b9def052617f0371e4,Rural,America/Chicago,"Optician, dispensing",2,-0.3903014724305436,-0.5389919029593973,Male,No,0.73771762523199,-0.0052879506427475865,-1.0058516991026796,0,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,-0.8865952783796831,-1.0509561028982644,-0.9921532681974753,3,2,3,3,4,3,3,3,True,True,False,False,False,False
829,7df1b24375f6202ec79a3a171219f37a,Urban,America/New_York,Claims inspector/assessor,1,-1.5981565935886426,-0.27645211365492867,Female,No,1.4609256762313232,0.3252089645289763,0.005867974104602262,0,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,-1.022640764785578,-1.0522065876657776,-0.9523546920039464,2,2,2,2,3,3,2,4,False,True,False,False,True,False
830,674d5aa23b96b59c18dc83784cebd7ca,Rural,America/Los_Angeles,Lobbyist,1,0.14115478087901998,1.3879193563751624,Male,Yes,-0.24806988499404956,1.6471966252158718,1.0175876473118841,0,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,-0.9784398372590779,0.5205277108721246,-1.0398317229324514,5,3,4,4,5,4,3,3,True,False,False,False,False,False
831,64c5d27ce50a4da72847f105eba4d3bc,Suburban,America/New_York,Water engineer,4,1.300695697190795,-0.635806958873204,Female,No,0.36167685536342997,1.6471966252158718,1.0175876473118841,0,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,-1.1098809485762002,-1.342011678113006,-1.2669345789625328,4,5,5,3,4,4,4,4,False,True,False,False,True,False
832,0b958dd8ef688da61834efd85075b349,Suburban,America/New_York,Lobbyist,1,1.107438877805499,-0.3830637876388696,Male,Yes,0.6619267335121455,0.6557058797007002,-1.0058516991026796,0,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,-1.251270561148982,0.8153935653614302,-1.261637773702756,3,3,4,2,3,3,3,4,False,False,False,False,False,False
833,a0319d304cb468f46bf77c83080fd963,Rural,America/New_York,"Surveyor, planning and development",1,1.2523814923444712,-0.8898193462549778,Male,Yes,-0.0637526190065821,0.986202794872424,0.005867974104602262,1,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,-1.02048647977841,0.28752742274395915,-1.1205794137988516,3,3,4,5,4,4,4,3,True,False,False,True,False,False
834,22a73290c5555028eba92b48dff52fbd,Rural,America/Chicago,"Journalist, newspaper",1,-1.6947850032812906,-1.2910565511952075,Female,No,0.35248442206638114,0.6557058797007002,-1.0058516991026796,2,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,-1.1315008494760737,0.22873689337047798,-1.2015224055600304,3,4,3,5,1,5,4,3,True,True,False,False,True,False
835,d2dc0de7c15dae9e68c6f6ded7f97f02,Rural,America/New_York,Multimedia programmer,1,-1.6464707984349665,0.19061233602855968,Male,Yes,1.323931063739084,-0.3357848658144715,-1.0058516991026796,0,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,-1.067923925800512,-0.06241474400166477,-1.1139828168785633,4,2,4,4,3,3,5,5,True,False,False,False,True,False
836,0278852484ac29ae1d2825280fdd349a,Rural,America/Chicago,Advertising account executive,0,-0.2936730627378957,0.42918915424759435,Male,Yes,0.04401262332040226,-0.3357848658144715,-1.0058516991026796,0,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,-1.247770168873399,1.1063444153587574,-1.2227052804694236,2,2,2,3,3,2,2,2,True,False,False,False,False,False
837,5cb382cdf77fac31a5755d8621681b0f,Urban,America/New_York,Counselling psychologist,0,0.14115478087901998,-0.6999220562122053,Female,No,-1.1814011118849128,-0.3357848658144715,0.005867974104602262,1,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,-0.7101859822504193,-0.7026443147319579,-0.616699537563738,3,4,4,4,3,3,3,3,False,False,False,False,False,True
838,502f512464997efc499c66839ed93d1a,Rural,America/Chicago,"Research officer, political party",10,-1.6464707984349665,-0.5853837213376348,Female,No,0.03065699122640992,1.316699710044148,0.005867974104602262,1,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,-0.3997187368107516,-0.9927550342103952,-0.3381924834311431,3,3,3,4,2,4,5,2,False,False,False,False,True,False
839,4b9c40dce39aca64e39e5f0e9ff3ae5b,Suburban,America/Chicago,"Therapist, nutritional",2,-1.4048997742033467,-0.19554747474443668,Female,No,2.071915308087249,-0.9967786961579193,1.0175876473118841,0,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,-0.9625829611240801,-0.7602435336268845,-0.9965206523984735,2,4,2,3,2,4,2,3,False,False,False,False,False,False
840,932510f9afe37549d00a8307ca8bce36,Rural,America/New_York,Equities trader,3,0.18946898572534393,-0.09530989716565734,Female,No,-1.4641473977096184,-0.3357848658144715,-1.0058516991026796,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,-1.1427400526079365,-0.35260568993640484,-1.2891785147337398,4,5,4,3,4,3,3,4,True,False,True,False,False,True
841,5e8c95207dd50d09ef30ed056832d46c,Rural,America/New_York,Tourism officer,0,0.5759826244959356,-0.4167077678354922,Female,Yes,-0.794576404591157,-0.0052879506427475865,1.0175876473118841,0,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,-0.5582421233109685,0.6402676647225805,-0.4353491205887891,4,4,3,5,4,3,3,4,False,False,False,False,False,True
842,c2da88db9f7ea526d398f6546033cca7,Rural,America/Chicago,"Merchandiser, retail",1,-0.4869298821231915,-1.1928942608181088,Nonbinary,No,-0.8961191390080727,0.6557058797007002,0.005867974104602262,0,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,-0.6357303364794268,-0.5278193157017836,-0.7598108449751118,4,4,4,4,4,4,3,3,True,False,False,False,True,False
843,e05055b69ab594d4aefd702ec9567999,Urban,America/Chicago,Careers information officer,4,0.8175536487275554,-0.9074007737323728,Female,Yes,0.39054167100841547,-0.0052879506427475865,-1.0058516991026796,1,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,-0.648512177777933,0.2290577293323015,-0.7214163687450454,3,3,3,3,5,3,4,2,True,False,False,False,False,True
844,35249852b8e1744ff658834f432e681e,Rural,America/Chicago,Hydrogeologist,2,0.3344116002643158,0.30917357897145953,Female,Yes,-0.6401601294185373,0.6557058797007002,0.005867974104602262,0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,-1.111721316388021,0.9318993101403873,-0.9094727127135013,6,6,4,3,4,5,4,5,False,False,False,False,False,True
845,d94aa61b768ce3194b2793301535e964,Rural,America/Chicago,Probation officer,0,0.43104000995696373,0.08047529805420396,Male,No,-0.8648254265803719,0.986202794872424,2.0293073205191656,1,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,-1.0565823461247967,-0.527400181954168,-1.208349642890666,5,4,4,4,4,5,4,4,True,False,True,False,True,False
846,19c313fe3df3e9b1b7c81779ffb7f1b6,Rural,America/Chicago,Gaffer,1,-1.5015281838959946,1.0563925805354029,Female,No,1.1835796047740457,-1.657772526501367,1.0175876473118841,2,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,-1.1460692521433995,-0.993189374888625,-1.1729962575161041,4,4,3,3,4,5,3,3,False,True,False,False,True,False
847,34a3862a1c3bd947475cd8e3bc9d9f51,Suburban,America/New_York,"Engineer, electronics",4,0.5759826244959356,-0.9692157492685547,Male,No,-0.4749279641521748,-0.3357848658144715,1.0175876473118841,1,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,-0.896819073238487,-0.4694543475075409,-0.9676224748548123,2,1,1,2,5,2,3,1,True,False,False,False,False,False
848,466dbfbebe5225a8b0566bb98c20ac46,Rural,America/New_York,Leisure centre manager,5,1.5905809262687387,1.107957722512088,Female,Yes,0.7671704637995348,0.3252089645289763,0.005867974104602262,0,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,-1.2649459686652962,-0.7019435849583302,-1.1618909419460983,3,3,3,4,3,3,6,2,False,False,False,False,True,False
849,2b7cd9b3a7cfc79f57de277e2ceb3f76,Suburban,America/Chicago,Company secretary,0,-0.4386156772768675,1.455309449836433,Female,Yes,-1.2352217274916344,-1.3272756113296431,0.005867974104602262,0,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,-1.0348909899058583,-0.9348894262200708,-0.9246823787614403,3,4,3,5,4,3,4,3,False,False,False,True,False,False
850,a150a521d1e251b122e74be1a09e277e,Urban,America/Detroit,Dancer,2,-1.2599571596643748,-0.6008327663912937,Female,No,0.8405373722571188,-0.3357848658144715,-1.0058516991026796,1,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,-1.1426180849179906,-0.527243245498719,-1.174973960522085,4,3,3,3,4,2,3,4,False,False,False,False,True,False
851,5da69057745d8774b66bf8b130d804c6,Urban,America/Chicago,Early years teacher,0,-1.5015281838959946,0.6496586306146457,Female,Yes,2.213842574932285,1.6471966252158718,0.005867974104602262,0,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,-0.875180041903494,1.5716945401924507,-0.8433494008105915,3,3,4,5,4,3,3,1,True,False,False,True,False,False
852,8fe88d47a5405b7dee2b6f9a7eb633c1,Urban,America/New_York,Agricultural engineer,1,1.4456383117297669,0.2628448845033209,Female,Yes,1.0998887822873242,-0.3357848658144715,1.0175876473118841,1,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,-0.32186469636171705,1.3385895268468702,-0.3620957396852224,4,4,3,3,3,4,3,3,True,False,False,False,True,False
853,a94d7799c5a4508bc25c4aa57f5b4067,Suburban,America/New_York,"Social research officer, government",9,-1.4532139790496708,-1.2675248086192137,Female,Yes,-0.5176231526620833,1.6471966252158718,-1.0058516991026796,0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,-1.1247975717405776,-0.9927550342103952,-1.0771868819458785,4,5,4,4,5,4,3,4,False,False,False,False,True,False
854,0fad6da1e951909f8f0d5f3f2f144eae,Urban,America/New_York,"Engineer, water",1,1.349009902037119,-0.5311273020927415,Female,Yes,1.0509636910560267,-0.3357848658144715,0.005867974104602262,0,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,-1.1124634560759221,-0.2944590681149615,-1.2872576258038053,5,4,4,3,5,3,4,3,False,False,False,False,True,False
855,b78a18de4d9399f14c2f79a0f9e596d4,Suburban,America/Chicago,"Investment banker, operational",1,1.2523814923444712,1.043739782847645,Male,No,-0.6647673338884168,-0.9967786961579193,2.0293073205191656,0,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,-0.972842931476024,-1.2844669060845046,-0.9494942772899638,4,5,4,5,1,4,4,5,False,False,False,False,False,False
856,411ae8a7c7a20bfd9c5e69310f7438fc,Urban,America/Los_Angeles,"Teacher, music",1,-1.6947850032812906,-0.9871883322113383,Female,Yes,-0.664931863903814,-1.9882694416730908,1.0175876473118841,0,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,-1.1292178272170093,1.7475124376815279,-0.8105499386077791,4,4,4,4,3,3,4,4,False,False,True,False,False,False
857,635a31997d13c6e9075baae98e3ce393,Suburban,America/Indiana/Indianapolis,Archivist,0,-0.4869298821231915,-1.0880943849054914,Male,Yes,1.6361113674191443,-0.6662817809861953,2.0293073205191656,1,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,-1.0237994435444868,0.28804904608059817,-1.0413377776230242,3,4,4,4,4,3,3,3,False,True,False,True,False,False
